,time,lat,lon,height,tas
310,2040-11-16 00:00:00,32.918007160613975,296.71875,2.0,295.6153
311,2040-12-16 12:00:00,32.918007160613975,296.71875,2.0,294.26407
312,2041-01-16 12:00:00,32.918007160613975,296.71875,2.0,293.40506
313,2041-02-15 00:00:00,32.918007160613975,296.71875,2.0,292.22702
314,2041-03-16 12:00:00,32.918007160613975,296.71875,2.0,292.51315
315,2041-04-16 00:00:00,32.918007160613975,296.71875,2.0,293.1182
316,2041-05-16 12:00:00,32.918007160613975,296.71875,2.0,294.0068
317,2041-06-16 00:00:00,32.918007160613975,296.71875,2.0,296.39365
318,2041-07-16 12:00:00,32.918007160613975,296.71875,2.0,298.41443
319,2041-08-16 12:00:00,32.918007160613975,296.71875,2.0,299.5171
320,2041-09-16 00:00:00,32.918007160613975,296.71875,2.0,298.86438
321,2041-10-16 12:00:00,32.918007160613975,296.71875,2.0,296.76038
322,2041-11-16 00:00:00,32.918007160613975,296.71875,2.0,295.22125
323,2041-12-16 12:00:00,32.918007160613975,296.71875,2.0,293.1654
324,2042-01-16 12:00:00,32.918007160613975,296.71875,2.0,292.44443
325,2042-02-15 00:00:00,32.918007160613975,296.71875,2.0,292.31363
326,2042-03-16 12:00:00,32.918007160613975,296.71875,2.0,291.71072
327,2042-04-16 00:00:00,32.918007160613975,296.71875,2.0,291.51004
328,2042-05-16 12:00:00,32.918007160613975,296.71875,2.0,293.02048
329,2042-06-16 00:00:00,32.918007160613975,296.71875,2.0,295.51974
330,2042-07-16 12:00:00,32.918007160613975,296.71875,2.0,297.9826
331,2042-08-16 12:00:00,32.918007160613975,296.71875,2.0,299.61844
332,2042-09-16 00:00:00,32.918007160613975,296.71875,2.0,299.20422
333,2042-10-16 12:00:00,32.918007160613975,296.71875,2.0,297.94412
334,2042-11-16 00:00:00,32.918007160613975,296.71875,2.0,295.16534
335,2042-12-16 12:00:00,32.918007160613975,296.71875,2.0,293.46036
336,2043-01-16 12:00:00,32.918007160613975,296.71875,2.0,291.8552
337,2043-02-15 00:00:00,32.918007160613975,296.71875,2.0,291.36417
338,2043-03-16 12:00:00,32.918007160613975,296.71875,2.0,291.43372
339,2043-04-16 00:00:00,32.918007160613975,296.71875,2.0,291.86258
340,2043-05-16 12:00:00,32.918007160613975,296.71875,2.0,292.97656
341,2043-06-16 00:00:00,32.918007160613975,296.71875,2.0,295.9658
342,2043-07-16 12:00:00,32.918007160613975,296.71875,2.0,297.8064
343,2043-08-16 12:00:00,32.918007160613975,296.71875,2.0,299.321
344,2043-09-16 00:00:00,32.918007160613975,296.71875,2.0,299.54578
345,2043-10-16 12:00:00,32.918007160613975,296.71875,2.0,297.09708
346,2043-11-16 00:00:00,32.918007160613975,296.71875,2.0,295.35132
347,2043-12-16 12:00:00,32.918007160613975,296.71875,2.0,293.11795
348,2044-01-16 12:00:00,32.918007160613975,296.71875,2.0,291.54468
349,2044-02-15 12:00:00,32.918007160613975,296.71875,2.0,291.4232
350,2044-03-16 12:00:00,32.918007160613975,296.71875,2.0,291.21515
351,2044-04-16 00:00:00,32.918007160613975,296.71875,2.0,292.00708
352,2044-05-16 12:00:00,32.918007160613975,296.71875,2.0,292.70883
353,2044-06-16 00:00:00,32.918007160613975,296.71875,2.0,295.2333
354,2044-07-16 12:00:00,32.918007160613975,296.71875,2.0,298.05423
355,2044-08-16 12:00:00,32.918007160613975,296.71875,2.0,299.33752
356,2044-09-16 00:00:00,32.918007160613975,296.71875,2.0,299.27075
357,2044-10-16 12:00:00,32.918007160613975,296.71875,2.0,297.8158
358,2044-11-16 00:00:00,32.918007160613975,296.71875,2.0,294.82736
359,2044-12-16 12:00:00,32.918007160613975,296.71875,2.0,293.21866
360,2045-01-16 12:00:00,32.918007160613975,296.71875,2.0,292.3033
361,2045-02-15 00:00:00,32.918007160613975,296.71875,2.0,292.45163
362,2045-03-16 12:00:00,32.918007160613975,296.71875,2.0,292.2392
363,2045-04-16 00:00:00,32.918007160613975,296.71875,2.0,292.7477
364,2045-05-16 12:00:00,32.918007160613975,296.71875,2.0,294.76257
365,2045-06-16 00:00:00,32.918007160613975,296.71875,2.0,296.53873
366,2045-07-16 12:00:00,32.918007160613975,296.71875,2.0,298.56573
367,2045-08-16 12:00:00,32.918007160613975,296.71875,2.0,299.52383
368,2045-09-16 00:00:00,32.918007160613975,296.71875,2.0,299.82162
369,2045-10-16 12:00:00,32.918007160613975,296.71875,2.0,298.59024
370,2045-11-16 00:00:00,32.918007160613975,296.71875,2.0,295.75952
371,2045-12-16 12:00:00,32.918007160613975,296.71875,2.0,293.7749
372,2046-01-16 12:00:00,32.918007160613975,296.71875,2.0,293.02023
373,2046-02-15 00:00:00,32.918007160613975,296.71875,2.0,292.15363
374,2046-03-16 12:00:00,32.918007160613975,296.71875,2.0,292.0797
375,2046-04-16 00:00:00,32.918007160613975,296.71875,2.0,292.43353
